,name,location,bubble,dollars,rating,country,tourism
131,"Maybe I expected too much as the restaurant was hyped, it's rather small and darkish and the food as well as the staff was good but really not above-average.",Switzerland,"<span class=""ui_bubble_rating bubble_30""></span>",,30,Switzerland,Tourist
132,The lunch menu consisted of about 10 small dishes and you can pick three according to your taste. I had two fish dishes and a shrimp one. The fish dishes were excellent and the shrimp was good. Great rye bread was served as well! Also...More,"Espoo, Finland","<span class=""ui_bubble_rating bubble_50""></span>",,50, Finland,Tourist
133,"I went here with my sister just this week. We both ordered the mussels as starters, which was good. I ordered the shellfish risotto as a main, which was okay. My sister had the fish, cant't quite rembember which dish it was, but she was...More",Norway,"<span class=""ui_bubble_rating bubble_30""></span>",,30,Norway,Tourist
134,I had the burger with potatoes. The potatoes were really good and a burger was good. It came on focaccia which was a bit over toasted. My husband had the beef carpaccio for a appetizer which he said was interesting and the veal which he...More,"Akershus, Norway","<span class=""ui_bubble_rating bubble_30""></span>",,30, Norway,Tourist
135,"My kid was able to get a burger and I had seafood served in an inventive manner.  Though they have a kids menu version of a burger, he ordered the regular ""adult"" one.  It was big and juicy.  He said the flavor was good.  He...More","Birmingham, Michigan","<span class=""ui_bubble_rating bubble_40""></span>",,40, Michigan,Tourist
136,"Good service!  We had surf and turf and mussels.  Mussels were very small but excellent taste and a cream broth. Wine was nice, and surf and turf was pretty good.  I would go back, and recommend if you don’t have a problem with noise.  There...More","Pensacola, Florida","<span class=""ui_bubble_rating bubble_40""></span>",,40, Florida,Tourist
137,My son got the three course meal which began with Macaroni and Cheese Eggrolls with a chili dipping sauce. They were really good. I had parpadelle pasta with tiger prawns. The prawns were very fresh and perfectly cooked. My sons girlfriend got the fried cod...More,"Lexington, Kentucky","<span class=""ui_bubble_rating bubble_50""></span>",,50, Kentucky,Tourist
138,"This was the dish to cement my ardor... with a charming atmosphere, friendly service, and we feel we should return for the mac and cheese spring roll... it looked amazing.","Adelaide, Australia","<span class=""ui_bubble_rating bubble_50""></span>",,50, Australia,Tourist
139,"My husband and I had a fantastic dinner here! Great selection and the daily 3 course special is definitely worth it! Our server wasn’t the greatest and the disappeared, but a lovely woman was so helpful, jumped right in, and made sure we were taken...More","Tega Cay, South Carolina","<span class=""ui_bubble_rating bubble_40""></span>",,40, South Carolina,Tourist
140,"Friendly place with good food and not to pricy. Fast and nice service. 

Got the Burger,  and mac & cheese. Two winners.","Uppsala, Sweden","<span class=""ui_bubble_rating bubble_40""></span>",,40, Sweden,Tourist
141,I had a wonderful experience at Tight a few nights ago. The service and the food were divine. We had the macaroni and cheese spring roll and sticky shrimp appetizers- yum - and as mains I had the pasta which was so tasty! My parents...More,,"<span class=""ui_bubble_rating bubble_50""></span>",,50,,Tourist
142,Discovered this nice place near our accommodation in Hyskenstraede. Charming area. The staff were so friendly and accommodating and the food was very satisfying. Hygge sums up this place.,"Dundee, United Kingdom","<span class=""ui_bubble_rating bubble_50""></span>",,50, United Kingdom,Tourist
143,"Lovely place in the heart of Copenaghen with really great food (we've tasted 3 type of meat, kangaroo, crocodile and pork, all amazing) and very kind service.
I would reccomend to everyone who visit the city to take a lunch/dinner at Tight! you will never...More","Mantua, Italy","<span class=""ui_bubble_rating bubble_50""></span>",,50, Italy,Tourist
144,"Food: Not a very extensive main courses menu, but 6 or 7 options. Pasta, ribs, hamburger, steak, fish.
Ambiance: Very good
Service: very good 
Drinks: very good (beers and cocktails)
Location: very good
Price: Good 
Value:  Very good","Monterrey, Mexico","<span class=""ui_bubble_rating bubble_50""></span>",,50, Mexico,Tourist
145,"I visited 'Tight' last night 20.05.18 with my day who is a coeliac. The staff spoke very good english and they were very aware of the gluten free options on the menu(which were many. We both got the special, which had 3 courses and was...More","Toronto, Canada","<span class=""ui_bubble_rating bubble_50""></span>",,50, Canada,Tourist
147,We visited based on reviews and recommendation from hotel staff. We all got the burgers. They were excellent. They accommodated my food intolerances without any problems.  Service was very good.  Gluten free bread available.,"Westminster, Maryland","<span class=""ui_bubble_rating bubble_50""></span>",,50, Maryland,Tourist
148,...Owing to a complete lack of pretension. It’s very down to earth and fuss free. Which is good. The food is excellent. I didn’t bother with all the Aussie themed stuff so no idea what the kangaroo burger or the crocodile tastes like. Don’t feel...More,"London, United Kingdom","<span class=""ui_bubble_rating bubble_40""></span>",,40, United Kingdom,Tourist
149,"Our hotel recommended this restaurant and revues said it was moderately priced.  It was $62 for two without drinks, only water, pasta dishes, one with prawns one without, one side salad.  I heard Copenhagen was expensive and it is.  Luckily the dinner was delicious and...More","Chapin, South Carolina","<span class=""ui_bubble_rating bubble_40""></span>",,40, South Carolina,Tourist
150,"Ate here whilst a few of us were in Copenhagen on a conference and it was worth a trip into two from our conference venue. 

Did not really get the Australian restaurant references until the menu of kangaroo and crocodile and I accept it's unique....More","Iver, United Kingdom","<span class=""ui_bubble_rating bubble_40""></span>",,40, United Kingdom,Tourist
151,"I have celiac disease so this was a great find for me! Many of the items can be made gluten free and it’s clearly marked on the menu. My server, Gry, was very adamant with the chef to get my order correct and it made...More","Napa, California","<span class=""ui_bubble_rating bubble_50""></span>",,50, California,Tourist
152,"hey :) 

Been to this place I dont know how many times. The reason is because it never fails in: food, service & price. This is my go to place when I have people visiting or a special occasion as it is always on point....More",,"<span class=""ui_bubble_rating bubble_50""></span>",,50,,Tourist
153,"A group of 15 had a great dinner at Tight! We all went for the 5 course tasting menu + wine menu. It was a real treat - so tasty and different; crocodille dumplings and kenguru for main..
The atmosphere is great - wether you...More","Northern Norway, Norway","<span class=""ui_bubble_rating bubble_50""></span>",,50, Norway,Tourist
154,"Nice experience at Tight, the atmosphere was great as it was busy.
I loved the surf & turf with the beef flank as an option. 
Slightly disappointed with the meringue as it should be less dry in our opinion.",,"<span class=""ui_bubble_rating bubble_40""></span>",,40,,Tourist
155,We visited Cafe Tight during our holidays in Copenhangen. The place is very nice and really cozy! We really liked the food and I would recommend it to everyoned who visits Copenhagen! The service was also excellent! A value for money place to be! I...More,,"<span class=""ui_bubble_rating bubble_50""></span>",,50,,Tourist
156,Amazing food! I got the mac and cheese sprin rolls as a starter and a burger which was perfectly cooked. Easily the best I tried in Copenhagen! All this great food is served by the very friendly and welcoming staf in a relaxed and warm...More,,"<span class=""ui_bubble_rating bubble_50""></span>",,50,,Tourist
157,"We went here based on trip advisor review and it didn’t disappoint. 

The service was nice and the atmosphere was also lovely, clearly they get a lot of brutish and American people dine here. 

Starter if veggie mac and cheese spring roll (veggie) was really...More","Ely, United Kingdom","<span class=""ui_bubble_rating bubble_40""></span>",,40, United Kingdom,Tourist
158,We had a burger and a Tight Salad. Tight salad was “loose” at best...No flavor.  Burger was unexceptional.  Service was also a disappointment.   Better luck next time.,"Lexington, Massachusetts","<span class=""ui_bubble_rating bubble_20""></span>",,20, Massachusetts,Tourist
159,"Went there and had their five course tasting menu. The waitress is nice and hardworking, responding fast and clearly described all dishes. Food quality is above average, with some interesting food-wine pairing. Reasonable price too. The restaurant is close to Stornget and I would recommend...More","Hong Kong, China","<span class=""ui_bubble_rating bubble_40""></span>",,40, China,Tourist
